Fips_State,Fips_Place,Fips_State_Place,City_Name,St_Name,NYU_500_Largest,Year,Pop_Total,Per_15to44_years(%),Per_18_years_and_over(%),Per_65_years_and_over(%),Pop_Male,Pop_Female,Pop_White,Pop_Black,Pop_Asian,Pop_AIAN,Pop_NHOPI,Pop_Nonhispanic,Pop_Hispanic
48,32372,4832372,Harlingen city, Texas,0,2012,65688,39.9,70.1,13.1,32617,33071,-998,-998,-998,-998,-998,13668,52020
48,35000,4835000,Houston city, Texas,1,2012,2161686,46.1,74.4,9.6,1085083,1076603,1247112,508366,141213,8144,1157,1222804,938882
48,37000,4837000,Irving city, Texas,1,2012,225427,48.8,73.9,7.3,106232,119195,104681,31458,35752,2057,0,140370,85057
48,39148,4839148,Killeen city, Texas,1,2012,134662,52.3,70.2,5,66606,68056,64861,49849,4216,573,1674,104261,30401
48,41464,4841464,Laredo city, Texas,1,2012,244143,44,65.6,8.3,119111,125032,229556,329,2120,570,94,11697,232446
48,41980,4841980,League City city, Texas,1,2012,88679,40.4,73.4,7.7,44338,44341,75053,5645,3974,460,0,70546,18133
48,42508,4842508,Lewisville city, Texas,1,2012,99763,49.4,74.9,8,48424,51339,68104,9754,11626,119,175,71299,28464
48,43888,4843888,Longview city, Texas,1,2012,80831,40,75.4,13.8,38842,41989,56507,17872,1529,320,751,63719,17112
48,45000,4845000,Lubbock city, Texas,1,2012,236060,48,77.1,11.6,115966,120094,183915,18399,5566,666,525,155251,80809
48,45384,4845384,McAllen city, Texas,1,2012,134729,43,71.6,11.2,66102,68627,114215,642,5317,818,0,17116,117613
48,45744,4845744,McKinney city, Texas,1,2012,143216,45.3,67.8,7.6,70862,72354,117866,13794,6328,713,71,116476,26740
48,47892,4847892,Mesquite city, Texas,1,2012,143484,43.1,68.2,7.7,68103,75381,102400,30464,3563,405,0,86907,56577
48,48072,4848072,Midland city, Texas,1,2012,119384,42.8,73.4,11.2,57626,61758,98725,9781,1927,224,0,70141,49243
48,48768,4848768,Mission city, Texas,1,2012,80449,40.2,65.3,11.4,38874,41575,-998,-998,-998,-998,-998,15502,64947
48,48804,4848804,Missouri City city, Texas,1,2012,67968,38.3,78.3,13.8,31973,35995,19848,27451,11082,176,0,56679,11289
48,52356,4852356,North Richland Hills city, Texas,0,2012,65289,40,77,14.1,32241,33048,53771,3766,1890,1130,0,53141,12148
48,53388,4853388,Odessa city, Texas,1,2012,106483,43.2,72.2,10.5,53132,53351,90732,6403,1521,543,0,49384,57099
48,56000,4856000,Pasadena city, Texas,1,2012,152257,44.6,70.2,8.4,77207,75050,123367,4891,3839,1602,0,55918,96339
48,56348,4856348,Pearland city, Texas,1,2012,96665,45,71.9,8.4,49328,47337,57581,17182,8987,380,0,72988,23677
48,57200,4857200,Pharr city, Texas,1,2012,73126,42.5,63.5,12.6,36244,36882,-998,-998,-998,-998,-998,6199,66927
48,58016,4858016,Plano city, Texas,1,2012,270816,40.1,74.3,9.7,134416,136400,193072,19979,45167,449,133,223522,47294
48,61796,4861796,Richardson city, Texas,1,2012,103268,41.7,78,14.5,53237,50031,69979,9710,13490,521,55,86242,17026
48,63500,4863500,Round Rock city, Texas,1,2012,105933,47.8,70.7,6.6,52402,53531,83094,11686,5811,446,0,74777,31156
48,64472,4864472,San Angelo city, Texas,1,2012,99085,42.8,76.9,14.5,48686,50399,86320,5456,1459,591,0,59923,39162
48,65000,4865000,San Antonio city, Texas,1,2012,1383194,43.5,73.9,11.2,674220,708974,1022508,96310,32699,12033,2582,503968,879226
48,70808,4870808,Sugar Land city, Texas,1,2012,82479,35.7,78,10.2,40781,41698,41680,4995,32567,140,126,75467,7012
48,72176,4872176,Temple city, Texas,0,2012,69147,36.9,76.8,16.6,33346,35801,52230,11837,1955,222,216,53469,15678
48,72656,4872656,The Woodlands CDP, Texas,0,2012,103533,36.4,71.1,11,49312,54221,92454,797,4699,233,0,89328,14205
48,74144,4874144,Tyler city, Texas,1,2012,99321,45,77.1,14.9,47764,51557,70267,21867,1874,396,51,73328,25993
48,76000,4876000,Waco city, Texas,1,2012,127003,47.4,76.2,11.1,61602,65401,86739,25935,2517,610,33,84272,42731
48,79000,4879000,Wichita Falls city, Texas,1,2012,104557,44.9,77.3,13,54706,49851,82369,12538,2278,873,48,82682,21875
49,43660,4943660,Layton city, Utah,1,2012,68684,44,70.3,8.8,35538,33146,59570,877,2713,559,651,60272,8412
49,50150,4950150,Millcreek CDP, Utah,0,2012,66939,43,75.8,13.4,32689,34250,59039,969,3395,418,1178,63530,3409
49,55980,4955980,Ogden city, Utah,1,2012,83799,46.2,73,10.8,43992,39807,64436,2452,1015,1112,256,56927,26872
49,57300,4957300,Orem city, Utah,1,2012,90754,48.5,69.6,8.4,45507,45247,81676,574,1675,517,1388,75972,14782
49,62470,4962470,Provo city, Utah,1,2012,115925,60.9,77,7.1,56717,59208,102933,325,3367,198,1614,94696,21229
49,65330,4965330,St. George city, Utah,1,2012,75560,38.2,74.3,19.6,35798,39762,69736,680,431,913,217,67012,8548
49,67000,4967000,Salt Lake City city, Utah,1,2012,189311,52,78.9,10.1,97343,91968,136245,6215,11696,1706,5131,149503,39808
49,67440,4967440,Sandy city, Utah,1,2012,89348,39.9,69.6,10.2,44559,44789,81947,416,2362,138,43,83321,6027
49,82950,4982950,West Jordan city, Utah,1,2012,108390,46.6,68.2,5.1,54685,53705,93761,2879,2101,1301,2708,88628,19762
49,83470,4983470,West Valley City city, Utah,1,2012,132431,43.9,66.9,7.3,65994,66437,96155,2422,5379,1561,3397,82608,49823
51,1000,5101000,Alexandria city, Virginia,1,2012,146294,51.5,82.3,10,70447,75847,94618,32065,9688,227,0,121763,24531
72,6593,7206593,Bayamón zona urbana, Puerto Rico,0,2012,181758,40.3,79.3,18.5,86152,95606,108141,15533,580,2075,22,1948,179810
72,52431,7252431,Mayagüez zona urbana, Puerto Rico,0,2012,67802,42.6,78.3,18.1,32085,35717,36659,2046,47,122,0,1001,66801
47,14000,4714000,Chattanooga city, Tennessee,1,2013,173375,41.4,77.5,14.5,82956,90419,103813,61264,3320,338,412,165825,7550
1,7000,107000,Birmingham city, Alabama,1,2013,211933,44.2,80.3,13,102318,109615,50047,154377,1704,307,0,204561,7372
1,21184,121184,Dothan city, Alabama,0,2013,67296,39.8,76.6,15.1,32208,35088,42739,21638,981,256,0,64717,2579
1,35896,135896,Hoover city, Alabama,1,2013,84128,41.1,74.5,13.6,38013,46115,59310,16897,4211,590,0,80103,4025
1,37000,137000,Huntsville city, Alabama,1,2013,186416,41.6,79,14.3,91771,94645,117148,58720,3813,804,156,177838,8578
1,50000,150000,Mobile city, Alabama,1,2013,194879,40.5,77,15.2,93792,101087,88827,99171,2829,144,0,187922,6957
1,51000,151000,Montgomery city, Alabama,1,2013,201335,41.9,75.1,12.7,95755,105580,72867,118085,3863,123,0,194215,7120
1,77256,177256,Tuscaloosa city, Alabama,1,2013,95334,53.7,80.7,9.4,46928,48406,46629,43538,2680,130,0,93437,1897
2,3000,203000,Anchorage municipality, Alaska,1,2013,300950,45.1,74.9,8.4,153776,147174,197183,17842,24675,22764,6800,274929,26021
4,4720,404720,Avondale city, Arizona,1,2013,78817,46.6,71.4,7.7,38195,40622,57766,9396,2874,994,89,40660,38157
4,10670,410670,Casas Adobes CDP, Arizona,0,2013,69653,36.1,74.5,17.2,34226,35427,60364,758,1885,373,0,54521,15132
4,12000,412000,Chandler city, Arizona,1,2013,249139,44.2,72.9,9,120608,128531,190254,13132,23219,2571,778,193329,55810
4,23620,423620,Flagstaff city, Arizona,0,2013,68661,61,83.1,8.4,34324,34337,49444,2273,1236,6560,277,54910,13751
4,27400,427400,Gilbert town, Arizona,1,2013,229989,43.4,68.2,7.7,116912,113077,195583,5516,17852,883,180,198157,31832
4,27820,427820,Glendale city, Arizona,1,2013,234618,41.8,73,10.8,118809,115809,188693,12116,7911,6230,300,145909,88709
4,28380,428380,Goodyear city, Arizona,0,2013,72862,39.8,74.9,15.7,31726,41136,52065,7188,4692,1291,130,53797,19065
4,46000,446000,Mesa city, Arizona,1,2013,457595,41.1,75.3,15.1,225463,232132,391780,15821,8813,10262,1827,333623,123972
4,54050,454050,Peoria city, Arizona,1,2013,162617,36.1,74.1,16.1,76476,86141,143391,3241,5501,1132,413,131149,31468
4,55000,455000,Phoenix city, Arizona,1,2013,1513350,44.5,73.3,9.1,756150,757200,1134127,104192,44936,31862,2643,888434,624916
4,64210,464210,San Tan Valley CDP, Arizona,0,2013,93346,44.3,63.9,6.6,47157,46189,78427,5297,918,884,1360,70095,23251
4,65000,465000,Scottsdale city, Arizona,1,2013,226909,35.8,81.9,21.1,112422,114487,200920,5017,9298,2008,44,201948,24961
4,71510,471510,Surprise city, Arizona,1,2013,123569,32.5,75,25.3,57361,66208,105634,6797,2672,738,183,100363,23206
4,73000,473000,Tempe city, Arizona,1,2013,168231,57.6,82.4,9,87787,80444,115657,9080,12949,4476,774,129511,38720
4,77000,477000,Tucson city, Arizona,1,2013,526141,45.6,78.1,13.1,260131,266010,379631,27614,16250,15974,1296,303741,222400
4,85540,485540,Yuma city, Arizona,1,2013,91915,42.5,73.3,14.5,49541,42374,63405,4019,1825,456,0,40126,51789
5,23290,523290,Fayetteville city, Arkansas,1,2013,78967,59.7,81,6.4,39325,39642,61939,8570,2150,520,0,72079,6888
5,24550,524550,Fort Smith city, Arkansas,1,2013,87654,40.2,75.4,11.9,42655,44999,68212,7669,5219,695,0,71757,15897
5,35710,535710,Jonesboro city, Arkansas,1,2013,71547,45.1,75,12.3,35821,35726,54265,12844,1083,477,0,67347,4200
5,41000,541000,Little Rock city, Arkansas,1,2013,197357,42.4,76.5,13,96468,100889,102255,81757,5656,641,182,186667,10690
5,50450,550450,North Little Rock city, Arkansas,0,2013,66086,39.2,74.9,14.3,31629,34457,-998,-998,-998,-998,-998,61992,4094
5,66080,566080,Springdale city, Arkansas,1,2013,73795,45.3,69.3,11.1,38288,35507,47016,2434,1669,1257,292,48613,25182
6,562,600562,Alameda city, California,1,2013,76413,37.2,79.1,15.9,37674,38739,35112,6541,23309,130,614,68199,8214
6,884,600884,Alhambra city, California,1,2013,84566,43.9,81.5,15.1,40301,44265,17806,1068,41535,316,64,51662,32904
6,2000,602000,Anaheim city, California,1,2013,345015,44.6,74.8,11.2,171941,173074,246909,9707,54741,1114,1678,166223,178792
6,2252,602252,Antioch city, California,1,2013,107098,41.5,73.3,11.1,50370,56728,52108,23652,10961,970,775,73124,33974
6,2364,602364,Apple Valley town, California,1,2013,70923,34.3,76.4,18,35978,34945,56546,3822,3080,377,0,45262,25661
6,2553,602553,Arden-Arcade CDP, California,0,2013,92438,41.3,78.5,16.7,44509,47929,61609,11019,5579,1484,243,76261,16177
6,3526,603526,Bakersfield city, California,1,2013,363630,44.1,69.1,9,179150,184480,247768,29040,27287,3237,536,194047,169583
6,3666,603666,Baldwin Park city, California,1,2013,76633,45,74.9,9.4,39069,37564,28450,723,10951,1561,0,15729,60904
6,4982,604982,Bellflower city, California,1,2013,77594,45.4,75.1,9.7,37964,39630,29263,11308,8392,595,522,34933,42661
6,6000,606000,Berkeley city, California,1,2013,116774,56.4,87.4,13.4,55703,61071,70246,10254,23997,499,487,105174,11600
6,8786,608786,Buena Park city, California,1,2013,82885,45.2,75.8,10.2,40746,42139,50447,4244,22416,99,289,50564,32321
6,8954,608954,Burbank city, California,1,2013,104717,41,80.1,15.7,49300,55417,76706,3018,10348,188,67,78198,26519
6,10046,610046,Camarillo city, California,0,2013,66076,39.8,75.2,18.2,32525,33551,47988,464,9053,0,0,49724,16352
6,11194,611194,Carlsbad city, California,1,2013,110977,34.6,76.6,14.6,56877,54100,94491,2363,7131,0,467,96591,14386
6,11390,611390,Carmichael CDP, California,0,2013,66747,37.8,76.5,17.6,31065,35682,54596,3433,2151,291,315,58629,8118
6,11530,611530,Carson city, California,1,2013,92597,40.7,78.3,14.6,44996,47601,27425,21781,25193,698,1112,57652,34945
6,13014,613014,Chico city, California,1,2013,88075,52,81.3,11.5,41729,46346,73572,1837,3397,715,321,72973,15102
6,13210,613210,Chino city, California,1,2013,81001,44.7,74.5,9.5,45007,35994,52386,3669,8353,177,56,38537,42464
6,13214,613214,Chino Hills city, California,1,2013,76575,40.5,73.7,8.2,36801,39774,37444,1931,28881,56,423,58070,18505
6,13392,613392,Chula Vista city, California,1,2013,256765,43,72,11,123706,133059,183472,10761,32162,1189,598,95964,160801
6,13588,613588,Citrus Heights city, California,1,2013,85288,42.7,81.5,13.7,41999,43289,70432,2920,3595,2076,46,72839,12449
6,14218,614218,Clovis city, California,1,2013,99758,41.7,73.3,12.6,47467,52291,70519,3185,11178,638,501,73958,25800
6,15044,615044,Compton city, California,1,2013,97872,44.7,69.2,9.4,47835,50037,37036,30259,503,571,0,31367,66505
6,16000,616000,Concord city, California,1,2013,125892,40.7,76.5,14.1,63078,62814,87069,4960,9969,842,0,82934,42958
6,16350,616350,Corona city, California,1,2013,159507,44,74.2,9.3,80964,78543,113725,9006,19927,970,364,93558,65949
6,16532,616532,Costa Mesa city, California,1,2013,112184,49.8,79.5,8.5,59396,52788,76144,1118,11754,376,1071,75895,36289
6,17918,617918,Daly City city, California,1,2013,104747,46.5,81.9,15.1,53029,51718,25447,3714,55900,305,249,74316,30431
6,18100,618100,Davis city, California,0,2013,66197,56.3,83.4,10.6,32704,33493,43798,1765,13955,38,127,57698,8499
6,19766,619766,Downey city, California,1,2013,113240,48.3,77,12,55806,57434,83815,6280,5990,499,54,32344,80896
6,20802,620802,East Los Angeles CDP, California,0,2013,137967,48.8,70.6,9,67176,70791,90389,221,1609,254,0,3424,134543
6,21712,621712,El Cajon city, California,1,2013,102207,42.7,73.5,10.8,50753,51454,73696,5855,3061,202,717,72324,29883
6,22020,622020,Elk Grove city, California,1,2013,161029,41.9,68.6,9.4,80252,80777,76985,18427,43231,392,2975,129951,31078
6,22230,622230,El Monte city, California,1,2013,115685,43.7,75.6,14,58680,57005,66096,1028,35486,253,0,41354,74331
6,22804,622804,Escondido city, California,1,2013,148728,46.2,74.9,10.1,71886,76842,119407,4063,8288,1199,310,75325,73403
6,23182,623182,Fairfield city, California,1,2013,109302,44.5,75,10.6,54416,54886,47581,16492,16242,752,1789,74704,34598
6,24638,624638,Folsom city, California,1,2013,73099,39.1,75.4,12,38633,34466,49922,4105,12403,108,204,66126,6973
6,24680,624680,Fontana city, California,1,2013,203008,46.2,68.3,6.7,100416,102592,105540,22012,14667,1169,1157,69644,133364
6,26000,626000,Fremont city, California,1,2013,224904,42.9,76.1,10.7,108836,116068,62417,7183,120731,1074,1311,193964,30940
6,27000,627000,Fresno city, California,1,2013,509965,44.2,70.1,9.7,249538,260427,268855,42836,68125,6867,961,265804,244161
6,28000,628000,Fullerton city, California,1,2013,138979,47.4,77.8,12.5,66085,72894,75660,4014,32258,305,492,85643,53336
